customer_id,age,gender,country,registration_date,loyalty_score,lifetime_value,churn_label
CUST004531,41,Other,UK,2021-11-06,92.25,17068.06,0
CUST004532,25,Other,France,2022-05-02,77.49,7915.43,0
CUST004533,39,Other,UK,2020-01-31,50.44,9340.2,0
CUST004534,38,Other,Brazil,2022-12-09,25.34,10150.06,0
CUST004535,28,Other,UK,2020-08-21,3.05,2723.03,0
CUST004536,20,Other,USA,2020-11-24,88.66,15058.43,0
CUST004537,39,Male,Brazil,2022-05-03,42.29,10391.29,0
CUST004538,62,Other,India,2022-07-14,37.0,14841.52,1
CUST004539,56,Male,Brazil,2020-02-08,78.42,15289.38,0
CUST004540,50,Female,Australia,2022-07-04,72.26,4169.64,0
CUST004541,21,Other,UK,2019-09-29,33.8,9449.92,0
CUST004542,28,Other,Brazil,2018-10-10,33.08,15123.31,1
CUST004543,29,Other,India,2018-04-21,32.94,2850.82,0
CUST004544,26,Other,India,2021-01-04,39.9,19600.3,1
CUST004545,27,Male,Canada,2023-04-21,22.59,12281.96,1
CUST004546,49,Female,India,2019-07-25,43.3,1513.39,0
CUST004547,65,Other,UK,2023-03-09,48.79,14073.07,1
CUST004548,41,Other,India,2023-06-18,51.32,17454.91,0
CUST004549,26,Other,USA,2021-10-10,28.89,1816.36,1
CUST004550,31,Male,Canada,2021-07-22,93.66,7626.11,0
CUST004551,27,Male,Germany,2021-11-26,57.64,15860.86,0
CUST004552,49,Female,Germany,2020-06-17,32.43,14351.67,0
CUST004553,33,Female,India,2018-07-31,13.54,5896.75,1
CUST004554,66,Male,UK,2022-05-10,14.47,16243.49,0
CUST004555,21,Female,Canada,2022-12-21,22.26,14376.33,0
CUST004556,61,Male,Australia,2018-01-06,94.33,10602.67,0
CUST004557,32,Female,Brazil,2021-05-03,54.0,9274.57,0
CUST004558,55,Male,India,2020-03-25,32.59,9565.54,1
CUST004559,61,Male,Germany,2018-05-26,60.28,19721.23,0
CUST004560,44,Other,UK,2018-07-03,93.78,17256.84,0
CUST004561,56,Male,Germany,2020-02-14,88.91,9410.2,0
CUST004562,51,Male,UK,2023-05-12,65.74,17911.83,0
CUST004563,34,Male,Canada,2018-03-01,39.3,19239.07,1
CUST004564,43,Male,Germany,2020-03-03,41.58,12061.55,0
CUST004565,30,Male,France,2022-06-30,70.98,19016.78,0
CUST004566,21,Female,France,2020-10-23,24.46,14948.01,0
CUST004567,44,Female,Brazil,2020-01-25,52.08,5444.29,0
CUST004568,20,Female,India,2022-12-02,77.66,11089.22,0
CUST004569,27,Male,France,2023-03-20,66.1,6525.73,0
CUST004570,37,Other,Canada,2018-05-04,48.13,12385.35,0
CUST004571,34,Female,USA,2022-05-24,40.49,4047.61,0
CUST004572,43,Male,Canada,2020-06-02,96.16,10278.2,0
CUST004573,63,Male,France,2019-01-22,73.39,8279.84,0
CUST004574,59,Other,France,2019-09-12,35.51,8202.57,1
CUST004575,26,Male,France,2019-01-24,40.92,10929.18,0
CUST004576,25,Male,Canada,2022-12-12,54.35,9993.36,0
CUST004577,31,Female,Germany,2019-06-08,13.48,9971.9,0
CUST004578,39,Other,Australia,2022-02-22,16.91,2610.1,1
CUST004579,24,Other,USA,2018-11-06,93.26,12138.51,0
CUST004580,56,Other,UK,2020-10-06,65.95,8095.69,0
CUST004581,44,Male,India,2023-03-21,90.9,12794.82,0
CUST004582,70,Other,UK,2023-02-02,76.92,7434.39,0
CUST004583,61,Female,Canada,2021-03-15,96.0,16427.18,0
CUST004584,39,Male,Germany,2021-02-20,85.39,3526.67,0
CUST004585,36,Female,Germany,2023-05-26,27.1,5783.97,0
CUST004586,21,Female,India,2021-09-27,27.09,17122.62,1
CUST004587,30,Male,India,2019-06-18,3.19,1614.39,1
CUST004588,41,Other,Brazil,2021-12-17,27.39,4077.47,0
CUST004589,64,Female,Australia,2020-02-05,23.19,15979.07,0
CUST004590,64,Female,Canada,2022-05-14,56.31,214.84,0
CUST004591,47,Female,Canada,2022-06-19,42.93,8216.91,0
CUST004592,58,Female,India,2023-04-15,11.39,13555.22,0
CUST004593,45,Female,Brazil,2019-05-07,70.21,14445.78,0
CUST004594,43,Female,France,2019-07-09,72.85,101.05,0
CUST004595,45,Male,Canada,2018-05-11,95.39,16302.75,0
CUST004596,39,Female,Australia,2018-12-29,90.4,411.3,1
CUST004597,18,Other,Australia,2021-11-29,93.39,16214.79,0
CUST004598,57,Female,UK,2023-04-03,83.72,1956.42,0
CUST004599,66,Female,Germany,2019-01-15,73.88,19202.34,0
CUST004600,41,Other,France,2023-04-10,67.85,11454.17,0
CUST004601,46,Male,UK,2022-09-26,94.56,8914.45,0
CUST004602,18,Female,Canada,2019-05-06,59.93,9579.13,0
CUST004603,67,Other,UK,2020-01-24,93.28,1614.09,0
CUST004604,25,Female,USA,2020-02-28,50.11,13770.35,0
CUST004605,34,Other,India,2023-05-08,79.19,11702.07,0
CUST004606,28,Female,UK,2023-01-12,90.89,18845.63,0
CUST004607,37,Male,USA,2019-10-11,6.43,8107.17,0
CUST004608,32,Other,Brazil,2020-04-25,2.35,6655.39,1
CUST004609,61,Male,USA,2023-05-23,53.69,18224.82,0
CUST004610,64,Male,Brazil,2021-11-06,84.66,2637.24,0
CUST004611,40,Male,Germany,2022-08-11,9.3,11826.42,0
CUST004612,41,Other,Brazil,2018-06-12,53.21,5400.92,1
CUST004613,53,Female,Australia,2023-03-25,89.95,18554.59,0
CUST004614,70,Other,Canada,2020-01-13,40.26,17817.02,0
CUST004615,45,Other,Brazil,2018-12-27,38.39,14762.65,1
CUST004616,61,Other,Brazil,2022-09-25,47.59,2539.4,1
CUST004617,30,Other,Germany,2020-10-15,92.79,9136.52,0
CUST004618,70,Other,USA,2023-03-28,73.45,7406.76,0
CUST004619,68,Female,Germany,2020-04-21,1.89,2100.55,1
CUST004620,47,Female,Germany,2020-06-29,49.62,13830.29,0
CUST004621,61,Female,France,2020-03-30,33.47,13940.22,1
CUST004622,18,Male,Canada,2020-08-16,69.86,14108.32,0
CUST004623,70,Male,Australia,2021-08-15,49.25,18306.23,0
CUST004624,46,Other,UK,2022-07-25,48.92,9060.28,1
CUST004625,41,Female,USA,2023-04-02,19.94,6222.34,1
CUST004626,27,Female,Germany,2023-03-01,4.23,12707.35,0
CUST004627,37,Male,Australia,2018-05-15,24.85,6152.69,0
CUST004628,30,Male,France,2022-10-01,77.08,6611.7,1
CUST004629,32,Other,UK,2019-09-09,24.22,3464.25,0
CUST004630,66,Female,UK,2019-03-22,77.49,2681.15,0
CUST004631,20,Male,UK,2018-12-03,45.38,10187.91,0
CUST004632,40,Female,Germany,2021-06-28,68.74,12702.34,0
CUST004633,29,Other,USA,2020-03-11,81.07,990.55,0
CUST004634,54,Other,Brazil,2019-01-17,29.64,5674.67,0
CUST004635,26,Other,Australia,2019-12-06,14.6,5854.65,0
CUST004636,70,Other,India,2019-12-23,30.98,10485.5,0
CUST004637,28,Male,Brazil,2018-10-31,66.37,7683.9,0
CUST004638,30,Other,Germany,2021-06-15,71.95,6789.69,1
CUST004639,48,Other,India,2020-01-15,29.03,10869.64,0
CUST004640,26,Male,France,2019-04-07,2.37,1687.8,0
CUST004641,40,Male,Brazil,2020-11-04,41.8,18863.96,0
CUST004642,21,Other,Brazil,2023-02-02,72.15,1853.72,1
CUST004643,42,Other,Brazil,2019-01-19,84.63,14672.79,0
CUST004644,66,Other,Germany,2018-09-05,61.09,16423.83,0
CUST004645,42,Male,UK,2019-02-14,40.41,4507.87,1
CUST004646,27,Female,UK,2018-09-13,51.2,11021.95,0
CUST004647,70,Other,India,2022-09-28,53.83,11344.97,0
CUST004648,61,Other,Germany,2021-02-17,94.87,18054.69,0
CUST004649,49,Other,France,2023-05-28,87.57,16048.19,0
CUST004650,34,Other,Canada,2022-04-10,94.34,2060.04,0
CUST004651,30,Female,Brazil,2020-09-06,26.51,9951.61,0
CUST004652,27,Male,India,2018-09-26,84.65,10152.8,0
CUST004653,27,Male,USA,2018-11-09,74.8,2865.3,0
CUST004654,56,Female,Canada,2022-03-25,25.24,14662.34,0
CUST004655,53,Other,Germany,2019-12-10,16.47,7091.98,0
CUST004656,61,Other,Germany,2021-09-23,26.49,7062.25,1
CUST004657,40,Female,USA,2023-05-17,70.83,7420.16,0
CUST004658,57,Female,India,2022-08-09,55.53,2088.64,0
CUST004659,42,Male,Brazil,2018-04-11,80.5,7460.78,0
CUST004660,22,Other,UK,2019-05-17,64.85,14535.25,0
CUST004661,43,Other,Brazil,2019-07-11,20.97,17705.03,1
CUST004662,33,Male,Brazil,2022-08-23,61.62,8631.63,0
CUST004663,53,Female,UK,2019-04-15,18.23,18851.79,0
CUST004664,27,Male,UK,2019-10-26,75.51,4239.69,0
CUST004665,29,Female,USA,2020-02-29,33.77,16212.52,0
CUST004666,60,Female,India,2019-08-11,69.57,15339.11,0
CUST004667,48,Other,Australia,2022-01-14,44.12,14357.88,0
CUST004668,64,Female,Brazil,2019-10-05,38.65,4304.13,1
CUST004669,34,Other,UK,2019-10-15,63.27,19522.68,0
CUST004670,58,Other,UK,2023-04-03,31.06,9273.29,0
CUST004671,64,Female,UK,2020-05-26,67.4,10875.98,1
CUST004672,61,Female,Australia,2022-04-19,84.34,15258.68,0
CUST004673,54,Other,UK,2018-02-04,5.83,19968.58,0
CUST004674,55,Male,Australia,2020-02-09,75.24,17291.68,0
CUST004675,40,Male,USA,2020-10-14,65.12,17140.07,0
CUST004676,69,Male,USA,2018-01-02,11.24,7019.98,1
CUST004677,28,Other,USA,2020-06-09,87.64,4112.94,1
CUST004678,59,Female,UK,2022-11-11,7.82,15783.57,1
CUST004679,23,Male,Canada,2021-09-17,83.55,3336.78,1
CUST004680,54,Male,France,2019-02-18,85.43,13766.68,0
CUST004681,43,Female,Brazil,2021-06-24,52.01,16621.98,0
CUST004682,51,Female,India,2021-03-05,41.92,3960.48,1
CUST004683,49,Female,India,2020-05-23,28.49,10152.76,1
CUST004684,67,Male,Germany,2021-05-17,53.13,16131.06,0
CUST004685,61,Male,Brazil,2020-03-08,79.14,11669.19,0
CUST004686,54,Other,Brazil,2021-11-25,78.08,3916.29,0
CUST004687,40,Male,India,2020-05-10,5.01,17485.31,0
CUST004688,54,Other,Canada,2021-11-03,7.56,5009.1,1
CUST004689,23,Other,France,2021-05-19,69.53,8248.01,0
CUST004690,19,Other,Australia,2019-01-21,87.63,6029.8,0
CUST004691,27,Male,Germany,2018-09-13,1.19,6083.05,1
CUST004692,40,Male,Australia,2018-05-22,57.81,7581.17,0
CUST004693,35,Female,Brazil,2020-02-14,53.49,17544.3,0
CUST004694,48,Male,USA,2019-08-05,91.25,5392.88,1
CUST004695,53,Female,France,2020-05-11,46.21,11027.97,0
CUST004696,60,Female,Brazil,2021-01-20,94.91,19972.48,0
CUST004697,46,Other,Brazil,2021-03-18,23.54,14566.9,0
CUST004698,23,Female,India,2022-12-18,37.8,261.35,0
CUST004699,45,Other,USA,2019-12-13,0.93,9265.26,1
CUST004700,20,Male,France,2019-11-09,48.83,549.14,0
CUST004701,62,Male,Brazil,2019-10-07,68.69,5950.67,0
CUST004702,65,Female,Canada,2021-04-20,55.99,6088.29,0
CUST004703,29,Female,Brazil,2021-06-16,16.71,8202.76,1
CUST004704,58,Other,Australia,2022-12-13,23.23,10742.54,1
CUST004705,42,Male,Australia,2021-11-26,19.88,10217.28,1
CUST004706,41,Other,Brazil,2021-11-23,15.74,13452.4,0
CUST004707,41,Female,UK,2019-01-03,75.39,2296.85,0
CUST004708,47,Female,India,2018-11-26,46.78,1510.35,0
CUST004709,23,Female,Canada,2019-04-26,59.82,5361.65,0
CUST004710,53,Other,Australia,2021-06-25,52.76,10397.47,0
CUST004711,36,Female,France,2019-12-16,92.44,11026.76,0
CUST004712,39,Female,Canada,2023-06-15,58.3,8092.9,0
CUST004713,63,Female,UK,2019-09-22,94.91,15566.0,0
CUST004714,57,Male,France,2019-09-18,28.54,16899.77,0
CUST004715,55,Male,India,2021-05-20,43.24,16590.48,0
CUST004716,34,Female,Brazil,2023-04-19,82.29,3858.52,0
CUST004717,35,Female,Canada,2021-03-23,70.11,5883.8,1
CUST004718,61,Other,Germany,2022-04-04,29.75,5997.33,1
CUST004719,55,Female,France,2018-04-08,72.56,4673.54,0
CUST004720,48,Other,India,2022-01-20,0.09,14333.21,0
CUST004721,70,Other,Canada,2021-10-02,17.12,2179.2,1
CUST004722,24,Male,Brazil,2018-11-19,23.75,7660.02,1
CUST004723,29,Male,Brazil,2021-11-16,47.59,986.94,0
CUST004724,38,Female,Australia,2020-09-07,97.06,14349.65,0
CUST004725,63,Female,Australia,2021-07-14,32.32,6442.08,1
CUST004726,55,Male,Germany,2022-06-28,44.85,12562.27,1
CUST004727,20,Female,Canada,2018-01-21,14.64,3859.7,0
CUST004728,37,Female,UK,2022-10-04,85.94,5199.47,0
CUST004729,32,Other,USA,2021-06-05,38.02,17438.31,0
CUST004730,65,Female,UK,2018-10-17,66.31,6900.07,0
CUST004731,31,Other,Brazil,2018-08-24,68.37,491.7,0
CUST004732,40,Other,France,2020-03-16,73.56,9791.62,0
CUST004733,39,Other,Brazil,2021-04-07,81.32,19097.29,0
CUST004734,45,Male,India,2021-02-11,92.58,18194.37,0
CUST004735,63,Female,Canada,2019-06-19,51.22,7266.83,0
CUST004736,38,Female,France,2021-11-25,46.5,13828.93,0
CUST004737,32,Other,Australia,2018-05-29,88.4,4219.03,1
CUST004738,36,Male,India,2019-02-24,91.82,16322.09,0
CUST004739,60,Other,Germany,2018-11-19,97.89,17617.01,1
CUST004740,30,Female,Brazil,2019-05-25,27.99,2208.52,1
CUST004741,44,Male,UK,2019-06-27,11.22,5895.34,1
CUST004742,60,Female,France,2019-04-21,61.42,16105.97,0
CUST004743,61,Other,France,2021-11-20,89.93,12512.69,0
CUST004744,19,Male,Australia,2021-01-11,0.56,3807.7,0
CUST004745,27,Other,Canada,2023-01-12,9.97,7330.16,0
CUST004746,21,Male,UK,2021-04-08,50.14,963.6,0
CUST004747,49,Female,Canada,2023-06-15,34.85,3665.68,1
CUST004748,30,Male,Canada,2019-06-24,64.71,9339.02,0
CUST004749,21,Male,India,2019-10-15,49.53,8611.07,0
CUST004750,41,Male,Germany,2022-06-09,95.6,4373.23,0
CUST004751,57,Female,France,2021-02-19,51.67,14746.75,0
CUST004752,46,Female,Germany,2019-01-07,55.68,18587.52,0
CUST004753,51,Male,India,2018-10-01,37.8,9327.15,1
CUST004754,26,Female,France,2018-02-03,8.85,12219.08,0
CUST004755,31,Male,USA,2018-08-09,28.82,3290.15,1
CUST004756,30,Female,France,2019-03-26,54.45,10692.97,0
CUST004757,64,Other,UK,2018-05-19,7.59,13994.49,0
CUST004758,68,Female,Australia,2020-05-26,62.38,3861.44,0
CUST004759,46,Female,Germany,2018-01-22,46.94,14434.43,0
CUST004760,57,Female,Australia,2021-06-02,52.94,7970.23,0
CUST004761,21,Male,Canada,2022-03-13,32.23,12246.84,0
CUST004762,21,Male,Germany,2019-03-08,93.91,13467.72,0
CUST004763,55,Other,Canada,2022-02-13,7.47,9267.63,0
CUST004764,33,Male,India,2018-12-16,89.08,1979.8,0
CUST004765,68,Male,USA,2023-02-23,98.89,18986.48,0
CUST004766,47,Male,USA,2019-08-30,7.83,18674.93,1
CUST004767,28,Male,Germany,2022-01-09,36.31,16909.71,1
CUST004768,41,Male,Brazil,2022-12-10,41.84,8873.02,0
CUST004769,44,Female,Brazil,2022-01-19,63.42,15512.1,0
CUST004770,24,Female,Brazil,2023-05-17,3.38,11903.8,1
CUST004771,44,Male,Germany,2019-06-18,18.67,6984.4,0
CUST004772,42,Female,India,2018-04-13,34.8,9434.3,0
CUST004773,46,Male,Brazil,2023-03-01,33.41,2236.49,0
CUST004774,50,Male,Germany,2019-11-27,14.56,765.42,1
CUST004775,20,Other,Australia,2021-05-11,47.02,19093.51,0
CUST004776,52,Female,Canada,2022-04-02,11.57,18930.66,0
CUST004777,65,Male,India,2022-01-24,73.34,12786.23,0
CUST004778,30,Female,UK,2021-07-08,64.53,16551.88,0
CUST004779,26,Male,UK,2018-07-24,10.69,10144.61,0
CUST004780,51,Female,USA,2018-09-02,69.71,11777.73,0
CUST004781,62,Other,France,2019-12-11,83.28,1538.21,0
CUST004782,57,Male,UK,2022-03-02,69.07,10727.15,0
CUST004783,70,Female,Canada,2018-04-12,37.92,6871.47,0
CUST004784,58,Male,Germany,2022-06-23,62.08,17830.81,0
CUST004785,57,Other,Canada,2021-04-18,49.62,16511.99,0
CUST004786,56,Female,UK,2018-12-31,40.22,2137.65,0
CUST004787,29,Male,Brazil,2018-12-20,6.15,1121.55,0
CUST004788,34,Male,India,2022-03-13,38.02,6811.03,0
CUST004789,28,Male,Australia,2019-01-08,71.79,14882.15,0
CUST004790,27,Male,France,2018-11-03,5.09,4500.35,1
CUST004791,38,Other,Canada,2021-10-22,27.43,10997.48,0
CUST004792,42,Male,India,2021-08-16,14.45,2765.43,0
CUST004793,62,Other,India,2018-01-04,94.38,16103.64,0
CUST004794,36,Female,Brazil,2019-08-17,18.07,8190.7,0
CUST004795,19,Female,Brazil,2022-09-04,35.56,15840.98,0
CUST004796,39,Male,Canada,2021-04-03,51.02,2644.21,0
CUST004797,28,Male,Australia,2022-07-06,73.9,7998.07,0
CUST004798,67,Other,Australia,2020-02-13,26.29,7572.42,1
CUST004799,38,Male,Brazil,2022-04-18,49.78,6928.0,0
CUST004800,62,Male,France,2021-07-01,24.19,8030.19,0
CUST004801,31,Male,Australia,2021-09-09,1.92,15472.71,0
CUST004802,29,Female,Brazil,2019-07-03,17.09,973.7,0
CUST004803,28,Male,Australia,2022-06-16,65.37,15501.33,0
CUST004804,44,Male,France,2018-02-05,81.38,9920.83,0
CUST004805,27,Other,Germany,2018-06-21,20.54,14770.83,1
CUST004806,54,Other,Germany,2020-01-26,69.97,5000.79,0
CUST004807,25,Male,Australia,2019-08-09,90.34,2176.99,0
CUST004808,67,Female,India,2023-05-10,98.27,17218.93,1
CUST004809,38,Female,France,2021-04-26,68.79,18781.12,0
CUST004810,47,Other,Germany,2019-05-16,72.23,3890.09,0
CUST004811,70,Other,Canada,2018-12-19,44.22,1522.91,0
CUST004812,29,Male,France,2023-05-08,38.97,14857.9,0
CUST004813,60,Female,USA,2019-11-18,38.64,6672.85,0
CUST004814,39,Male,India,2021-02-02,59.54,17456.87,0
CUST004815,32,Other,USA,2018-08-08,4.76,7770.86,1
CUST004816,52,Male,Germany,2021-03-21,15.82,13937.55,1
CUST004817,23,Male,Germany,2021-08-08,10.57,13329.67,1
CUST004818,29,Male,Australia,2022-08-25,28.62,4058.44,0
CUST004819,60,Male,Australia,2020-11-13,93.64,468.64,0
CUST004820,45,Other,France,2022-11-17,43.78,530.38,0
CUST004821,37,Male,UK,2020-04-02,48.36,10070.84,0
CUST004822,51,Female,Canada,2018-08-13,32.17,2730.02,0
CUST004823,42,Female,Canada,2018-04-30,37.64,13478.03,0
CUST004824,61,Male,USA,2022-09-11,78.24,10661.94,0
CUST004825,54,Other,Brazil,2018-12-30,58.98,4092.27,0
CUST004826,48,Male,Australia,2020-12-10,28.73,3321.72,0
CUST004827,65,Female,France,2022-05-09,24.93,4575.25,1
CUST004828,43,Other,Canada,2022-11-18,51.94,11297.51,0
CUST004829,56,Female,Germany,2018-09-01,94.49,3991.86,0
CUST004830,29,Male,Germany,2021-09-10,64.17,16363.46,0
CUST004831,69,Male,Germany,2020-06-12,56.02,5174.57,1
CUST004832,19,Female,UK,2019-01-10,26.26,881.14,1
CUST004833,57,Female,India,2018-12-01,30.54,14917.61,0
CUST004834,36,Other,Brazil,2018-08-19,4.75,4463.98,0
CUST004835,54,Other,UK,2023-02-22,70.62,15674.77,1
CUST004836,57,Female,Germany,2022-11-02,45.53,13991.68,0
CUST004837,55,Other,Canada,2020-04-12,38.8,3282.27,0
CUST004838,24,Other,Germany,2020-12-14,39.81,11641.36,0
CUST004839,25,Other,USA,2019-02-12,94.81,1468.14,1
CUST004840,45,Female,France,2022-11-28,50.74,6645.5,1
CUST004841,65,Male,USA,2021-11-10,50.83,577.11,1
CUST004842,30,Other,Germany,2019-12-14,31.3,16415.38,0
CUST004843,52,Female,India,2019-02-01,55.39,9066.59,0
CUST004844,38,Other,USA,2018-01-08,28.55,6031.05,1
CUST004845,35,Male,India,2019-01-03,38.31,16727.86,0
CUST004846,40,Other,Germany,2018-01-04,96.72,8829.24,0
CUST004847,69,Other,Germany,2022-09-22,39.34,16946.36,0
CUST004848,67,Other,USA,2021-03-02,42.69,11085.16,1
CUST004849,52,Other,France,2020-03-26,23.09,14895.7,1
CUST004850,66,Female,India,2020-07-25,53.2,16199.79,0
CUST004851,53,Male,France,2018-12-30,78.07,4378.59,0
CUST004852,31,Male,Brazil,2022-12-13,71.56,16021.08,0
CUST004853,23,Other,Australia,2022-03-10,34.61,3534.92,0
CUST004854,58,Other,France,2022-12-14,0.26,9072.98,1
CUST004855,24,Male,France,2020-07-20,35.24,11142.71,0
CUST004856,67,Male,USA,2023-05-31,18.8,17207.34,0
CUST004857,27,Other,Germany,2019-01-24,25.78,4605.95,1
CUST004858,63,Other,Germany,2019-04-08,48.07,10027.14,1
CUST004859,50,Other,India,2021-01-12,21.51,5510.03,1
CUST004860,47,Other,UK,2019-01-18,16.97,14397.36,0
CUST004861,63,Other,USA,2019-10-29,77.01,9300.34,0
CUST004862,48,Female,France,2023-01-09,71.41,14745.11,1
CUST004863,45,Other,Australia,2018-03-30,13.83,19326.94,0
CUST004864,18,Other,UK,2018-12-09,82.1,4169.22,0
CUST004865,35,Male,UK,2022-07-24,18.62,2600.66,0
CUST004866,56,Female,France,2020-08-14,13.84,14988.42,1
CUST004867,50,Other,UK,2023-02-24,46.97,15680.39,0
CUST004868,44,Other,India,2021-04-30,74.63,12131.79,0
CUST004869,40,Other,Brazil,2019-09-05,68.64,465.28,0
CUST004870,19,Other,Germany,2021-10-15,31.18,12792.66,0
CUST004871,41,Other,France,2020-02-11,0.93,756.24,0
CUST004872,28,Other,Australia,2022-04-14,85.19,13712.09,0
CUST004873,26,Female,Brazil,2018-07-12,26.54,13790.46,1
CUST004874,50,Other,Germany,2021-06-17,79.25,6205.21,0
CUST004875,56,Female,France,2019-04-03,3.6,18662.3,0
CUST004876,66,Female,Canada,2018-01-19,34.52,2218.99,0
CUST004877,56,Male,Brazil,2021-04-01,49.19,15392.51,0
CUST004878,27,Other,France,2020-08-31,22.16,5462.85,0
CUST004879,22,Female,France,2019-09-16,24.27,19834.29,0
CUST004880,18,Other,Brazil,2021-02-25,19.74,11552.85,1
CUST004881,49,Female,Australia,2021-10-24,92.53,3023.24,0
CUST004882,54,Female,France,2022-10-09,97.09,18954.8,0
CUST004883,50,Male,Canada,2023-05-07,88.46,4369.67,1
CUST004884,33,Female,Brazil,2020-08-04,63.41,15241.74,0
CUST004885,39,Male,France,2021-07-14,98.6,3690.43,0
CUST004886,69,Other,UK,2021-01-03,76.6,6842.14,0
CUST004887,67,Other,USA,2019-08-23,17.56,8485.4,1
CUST004888,18,Other,Germany,2019-10-10,79.38,9350.51,0
CUST004889,69,Female,USA,2020-11-20,53.75,19903.67,0
CUST004890,25,Male,Germany,2018-12-17,39.91,12346.48,0
CUST004891,47,Male,France,2023-05-23,36.52,7916.43,0
CUST004892,56,Male,USA,2021-02-06,69.56,18763.95,0
CUST004893,35,Other,Canada,2019-01-02,54.24,15391.16,0
CUST004894,67,Male,USA,2018-08-02,8.92,4302.04,0
CUST004895,54,Other,India,2021-01-10,50.21,498.23,0
CUST004896,20,Female,Brazil,2022-07-06,25.29,10396.29,1
CUST004897,52,Other,India,2022-07-27,1.5,5364.47,0
CUST004898,48,Female,UK,2022-02-18,51.4,11505.67,0
CUST004899,33,Male,Germany,2020-05-01,92.58,12942.38,0
CUST004900,68,Female,USA,2020-07-04,41.47,18613.99,1
CUST004901,20,Other,Australia,2019-03-12,78.49,4080.18,0
CUST004902,61,Female,UK,2022-04-06,13.08,13548.65,0
CUST004903,67,Other,Australia,2022-11-16,55.99,15814.5,0
CUST004904,40,Female,Canada,2018-02-05,73.88,12541.71,1
CUST004905,67,Other,India,2019-06-19,98.64,10718.44,0
CUST004906,60,Female,France,2021-01-13,11.31,16582.64,0
CUST004907,50,Female,USA,2018-04-17,25.19,15568.31,0
CUST004908,48,Male,France,2020-12-23,95.71,13966.23,0
CUST004909,20,Male,UK,2022-07-04,59.6,9261.68,0
CUST004910,45,Female,UK,2019-02-22,36.44,7124.79,1
CUST004911,36,Female,Canada,2019-07-10,63.64,15050.34,0
CUST004912,20,Female,Brazil,2021-05-04,67.85,4048.36,0
CUST004913,45,Other,France,2019-12-04,49.4,15853.64,0
CUST004914,28,Female,USA,2020-02-06,47.57,10778.8,0
CUST004915,67,Male,UK,2022-06-01,77.11,13259.18,0
CUST004916,57,Other,France,2019-12-06,40.93,17918.71,0
CUST004917,38,Female,Germany,2018-10-08,16.26,19910.78,1
CUST004918,29,Male,USA,2022-10-18,11.89,397.5,1
CUST004919,58,Other,Canada,2019-03-18,89.0,4974.57,0
CUST004920,34,Female,Canada,2018-03-02,72.97,16239.21,0
CUST004921,37,Other,Canada,2020-03-07,85.9,19832.73,0
CUST004922,41,Other,India,2019-10-29,29.4,14233.84,0
CUST004923,28,Male,India,2019-10-31,11.54,8195.5,0
CUST004924,18,Female,UK,2019-10-03,84.8,7416.4,0
CUST004925,39,Other,Australia,2019-08-12,59.11,10125.09,0
CUST004926,62,Other,USA,2018-12-07,64.6,19460.6,1
CUST004927,43,Male,Germany,2019-05-26,5.57,11521.83,0
CUST004928,22,Other,Brazil,2023-03-21,86.3,9679.52,0
CUST004929,58,Male,Brazil,2022-05-14,7.85,11254.73,0
CUST004930,67,Female,India,2020-05-21,33.21,3183.34,0
CUST004931,38,Other,Australia,2021-02-12,84.9,10479.83,0
CUST004932,29,Other,Canada,2018-12-17,93.33,16139.73,0
CUST004933,40,Male,Australia,2022-09-20,69.3,200.01,1
CUST004934,50,Female,Brazil,2018-08-25,42.78,4029.98,0
CUST004935,46,Male,USA,2018-06-22,91.08,3574.22,0
CUST004936,51,Other,USA,2018-04-17,28.61,10385.05,0
CUST004937,23,Female,Brazil,2021-05-12,26.34,4276.31,0
CUST004938,48,Male,Australia,2019-07-06,59.91,1869.7,0
